a,b,S_star,transcendental
-9.547738693467352,-75.87939698492463,-76.44745170652968,1
-9.547738693467352,-74.87437185929649,-75.40528889332545,1
-9.547738693467352,-73.86934673366835,63.47522649572854,1
-9.547738693467352,-72.8643216080402,72.62887390550561,1
-9.547738693467352,-71.85929648241206,52.30147227893359,1
-9.547738693467352,-70.85427135678393,53.85307421442092,1
-9.547738693467352,-69.84924623115577,-27.721263025028414,1
-9.547738693467352,-68.84422110552764,-24.063532490540375,1
-9.547738693467352,-67.8391959798995,-44.301476651908885,1
-9.547738693467352,-66.83417085427136,57.59465827823769,1
-9.547738693467352,-65.82914572864323,-1.5978523713553834,1
-9.547738693467352,-64.82412060301507,-65.40175001636645,1
-9.547738693467352,-63.81909547738694,64.45220993685483,1
-9.547738693467352,-62.8140703517588,19.229003065507214,1
-9.547738693467352,-61.80904522613066,52.11840516680595,1
-9.547738693467352,-60.80402010050251,-49.287497204068764,1
-9.547738693467352,-59.798994974874375,58.58665084367429,1
-9.547738693467352,-58.79396984924624,23.400891352356027,1
-9.547738693467352,-57.788944723618094,-3.799390249962869,1
-9.547738693467352,-56.78391959798995,56.92297503998664,1
-9.547738693467352,-55.77889447236181,56.50937184743933,1
-9.547738693467352,-54.773869346733676,-42.242134020337936,1
-9.547738693467352,-53.76884422110553,53.0187188185765,1
-9.547738693467352,-52.76381909547739,53.589007428139,1
-9.547738693467352,-51.75879396984925,-52.41437458071064,1
-9.547738693467352,-50.75376884422111,-32.33932212741455,1
-9.547738693467352,-49.74874371859297,-17.027696935799288,1
-9.547738693467352,-48.743718592964825,-38.19842592520288,1
-9.547738693467352,-47.73869346733669,-25.621364407893353,1
-9.547738693467352,-46.73366834170855,-34.371743137030954,1
-9.547738693467352,-45.72864321608041,-43.39139556225366,1
-9.547738693467352,-44.72361809045226,-21.101051962832173,1
-9.547738693467352,-43.718592964824126,9.978101332184593,1
-9.547738693467352,-42.71356783919599,-43.76716171610731,1
-9.547738693467352,-41.708542713567844,-42.52034468434554,1
-9.547738693467352,-40.7035175879397,9.13272195137077,1
-9.547738693467352,-39.69849246231156,-26.396702373040217,1
-9.547738693467352,-38.693467336683426,39.61782266756107,1
-9.547738693467352,-37.68844221105528,37.81162766169475,1
-9.547738693467352,-36.68341708542714,-11.4151751031159,1
-9.547738693467352,-35.678391959799,-35.67166102957604,1
-9.547738693467352,-34.673366834170864,33.16485536946829,1
-9.547738693467352,-33.66834170854273,34.807899980386175,1
-9.547738693467352,-32.663316582914575,32.576589500872956,1
-9.547738693467352,-31.65829145728644,-9.185897074539893,1
-9.547738693467352,-30.6532663316583,27.42128855700691,1
-9.547738693467352,-29.64824120603015,-31.134006166498054,1
-9.547738693467352,-28.643216080402013,-20.40671058391618,1
-9.547738693467352,-27.638190954773876,25.651332033705387,1
-9.547738693467352,-26.63316582914574,-23.002758000424297,1
-9.547738693467352,-25.6281407035176,-15.965990123754178,1
-9.547738693467352,-24.62311557788945,-1.1265827193975992,1
-9.547738693467352,-23.618090452261313,-24.912642659288295,1
-9.547738693467352,-22.613065326633176,-9.110610363656138,1
-9.547738693467352,-21.608040201005025,-21.029574358163668,1
-9.547738693467352,-20.603015075376888,-16.409684102303984,1
-9.547738693467352,-19.59798994974875,-20.725095825485763,1
-9.547738693467352,-18.592964824120614,-0.9900669832018689,0
-9.547738693467352,-17.587939698492477,8.668764970026974,1
-9.547738693467352,-16.582914572864325,15.258263474524949,1
-9.547738693467352,-15.577889447236188,-8.936647100608731,1
-9.547738693467352,-14.572864321608051,-2.2563094333653853,1
-9.547738693467352,-13.5678391959799,16.588855555279338,1
-9.547738693467352,-12.562814070351763,14.566393420526264,1
-9.547738693467352,-11.557788944723626,14.966071515498765,1
-9.547738693467352,-10.552763819095489,8.629045750785302,1
-9.547738693467352,-9.547738693467352,-13.163681980607041,1
-9.547738693467352,-8.5427135678392,10.48474440636687,1
-9.547738693467352,-7.5376884422110635,-10.76698039591096,1
-9.547738693467352,-6.532663316582926,-11.562275444761106,1
-9.547738693467352,-5.527638190954775,6.614654021363782,1
-9.547738693467352,-4.522613065326638,10.564094660076815,1
-9.547738693467352,-3.517587939698501,8.421482996529253,1
-9.547738693467352,-2.512562814070364,-2.3562573548232084,1
-9.547738693467352,-1.507537688442227,2.5529652700826304,1
-9.547738693467352,-0.5025125628140756,7.774400471630607,1
-9.547738693467352,0.5025125628140614,8.07517244425328,1
-9.547738693467352,1.5075376884421985,5.249407994587385,1
-9.547738693467352,2.5125628140703498,-2.649071118271653,1
-9.547738693467352,3.517587939698487,0.8053566972965283,1
-9.547738693467352,4.522613065326624,-10.56409466007681,1
-9.547738693467352,5.527638190954761,-9.34195690997651,1
-9.547738693467352,6.532663316582898,11.562275444761081,1
-9.547738693467352,7.537688442211049,-6.245076840372058,1
-9.547738693467352,8.542713567839186,-9.999516593725106,1
-9.547738693467352,9.547738693467323,2.1314396841981953,1
-9.547738693467352,10.552763819095475,3.7314780555029126,1
-9.547738693467352,11.557788944723612,-14.506431963135398,1
-9.547738693467352,12.562814070351749,-1.3852625076680036,1
-9.547738693467352,13.567839195979886,8.794305879169503,1
-9.547738693467352,14.572864321608023,-3.119830362775648,1
-9.547738693467352,15.577889447236174,-17.95074488863793,1
-9.547738693467352,16.58291457286431,-16.356601702929844,1
-9.547738693467352,17.58793969849245,3.572137541404347,1
-9.547738693467352,18.5929648241206,-2.987246454723696,1
-9.547738693467352,19.597989949748737,-15.422037833753395,1
-9.547738693467352,20.603015075376874,-12.944977107604473,1
-9.547738693467352,21.60804020100501,22.92705394525853,1
-9.547738693467352,22.613065326633148,-4.993454654677055,1
-9.547738693467352,23.6180904522613,19.871755885928554,1
-9.547738693467352,24.623115577889436,-8.758542676828572,1
-9.547738693467352,25.628140703517573,-19.606508808841404,1
-9.547738693467352,26.633165829145725,18.203818829474677,1
-9.547738693467352,27.63819095477386,-5.548102017283663,1
-9.547738693467352,28.643216080402,-8.076915565296428,1
-9.547738693467352,29.64824120603015,31.1340051292734,1
-9.547738693467352,30.653266331658273,30.639112664884113,1
-9.547738693467352,31.658291457286424,-29.2304062852209,1
-9.547738693467352,32.66331658291455,14.043447515505036,1
-9.547738693467352,33.6683417085427,-34.97824729608703,1
-9.547738693467352,34.67336683417085,-35.78010352981079,1
-9.547738693467352,35.67839195979897,-36.88360701753307,1
-9.547738693467352,36.68341708542712,33.93551747307467,1
-9.547738693467352,37.688442211055275,-17.84441233737873,1
-9.547738693467352,38.6934673366834,-19.132640627938386,1
-9.547738693467352,39.69849246231155,2.686878958647859,1
-9.547738693467352,40.7035175879397,-6.634648853267738,1
-9.547738693467352,41.70854271356782,35.52272849137818,1
-9.547738693467352,42.713567839195974,43.7671617161073,1
-9.547738693467352,43.7185929648241,-6.584624684151828,1
-9.547738693467352,44.72361809045225,4.856903990161878,1
-9.547738693467352,45.7286432160804,-39.66973860443851,1
-9.547738693467352,46.73366834170852,-28.83539547342676,1
-9.547738693467352,47.738693467336674,-45.07360784281536,1
-9.547738693467352,48.7437185929648,27.30286728542457,1
-9.547738693467352,49.74874371859295,50.22254505473251,1
-9.547738693467352,50.7537688442211,-17.183209511558555,1
-9.547738693467352,51.75879396984922,-48.495204762056474,1
-9.547738693467352,52.76381909547737,-53.62047607499502,1
-9.547738693467352,53.768844221105525,-1.9172947619677583,1
-9.547738693467352,54.77386934673365,35.19728285629894,1
-9.547738693467352,55.7788944723618,-56.31837472932372,1
-9.547738693467352,56.78391959798995,31.902934330904554,1
-9.547738693467352,57.78894472361807,51.805195484618544,1
-9.547738693467352,58.793969849246224,-25.014676662201367,1
-9.547738693467352,59.79899497487435,58.41688462240419,1
-9.547738693467352,60.8040201005025,13.975373906940753,1
-9.547738693467352,61.80904522613065,53.869851419621924,1
-9.547738693467352,62.81407035175877,61.358437011641854,1
-9.547738693467352,63.819095477386924,-37.94318509864336,1
-9.547738693467352,64.82412060301505,7.796189476377073,1
-9.547738693467352,65.8291457286432,-50.41270071884614,1
-9.547738693467352,66.83417085427135,-2.71009763207668,1
-9.547738693467352,67.83919597989947,58.20057394810424,1
-9.547738693467352,68.84422110552762,-68.33326361468072,1
-9.547738693467352,69.84924623115577,4.787622194897329,1
-9.547738693467352,70.8542713567839,43.66190680535042,1
-9.547738693467352,71.85929648241205,-71.06848869553902,1
-9.547738693467352,72.8643216080402,16.588527262971127,1
-9.547738693467352,73.86934673366832,-47.507258868398075,1
-9.547738693467352,74.87437185929647,-72.72432541229615,1
-9.547738693467352,75.8793969849246,76.4771143357698,1
-9.547738693467352,76.88442211055275,74.74666444941677,1
-9.547738693467352,77.8894472361809,1.642948292476424,1
-9.547738693467352,78.89447236180902,-78.09581573088964,1
-9.547738693467352,79.89949748743717,-49.10669132849917,1
-9.547738693467352,80.9045226130653,-81.45122306829435,1
-9.547738693467352,81.90954773869345,49.309623955756585,1
-9.547738693467352,82.9145728643216,-82.99510956934326,1
-9.547738693467352,83.91959798994972,79.84551853381998,1
-9.547738693467352,84.92462311557787,-24.304534814532452,1
-9.547738693467352,85.92964824120602,39.247217102328,1
-9.547738693467352,86.93467336683415,-82.04405398145634,1
-9.547738693467352,87.9396984924623,87.156334663637,1
-9.547738693467352,88.94472361809045,-45.01521828267909,1
-9.547738693467352,89.94974874371857,-9.919577093890712,1
-9.547738693467352,90.95477386934672,8.46598511383209,1
-9.547738693467352,91.95979899497485,-49.65486353952701,1
-9.547738693467352,92.964824120603,0.6100829122290534,1
-9.547738693467352,93.96984924623115,-12.578968023054777,1
-9.547738693467352,94.97487437185927,35.69423521272772,1
-9.547738693467352,95.97989949748742,72.43385296827812,1
-9.547738693467352,96.98492462311555,94.87840989744511,1
-9.547738693467352,97.9899497487437,49.01461794591294,1
-9.547738693467352,98.99497487437185,-22.52572829048385,1
-9.547738693467352,100.0,100.45471517396844,1
-8.5427135678392,-100.0,60.35343561824993,1
-8.5427135678392,-98.99497487437186,32.413818917504784,1
-8.5427135678392,-97.98994974874373,-78.5512134832538,1
-8.5427135678392,-96.98492462311557,-92.63583702091599,1
-8.5427135678392,-95.97989949748744,-91.42566242071685,1
-8.5427135678392,-94.9748743718593,18.971396789724743,1
-8.5427135678392,-93.96984924623115,-89.21273753917038,1
-8.5427135678392,-92.96482412060301,90.39274155988566,1
-8.5427135678392,-91.95979899497488,-61.71794377542573,1
-8.5427135678392,-90.95477386934674,-49.927184373928235,1
-8.5427135678392,-89.9497487437186,79.65120981705688,1
-8.5427135678392,-88.94472361809045,-88.0654015249913,1
-8.5427135678392,-87.93969849246231,10.831462527317981,1
-8.5427135678392,-86.93467336683418,-54.31915842234514,1
-8.5427135678392,-85.92964824120602,-4.796236242912601,1
-8.5427135678392,-84.92462311557789,-7.723151818437446,1
-8.5427135678392,-83.91959798994975,-84.3025686453332,1
-8.5427135678392,-82.91457286432161,-4.280022418314333,1
-8.5427135678392,-81.90954773869348,-73.4939831981588,1
-8.5427135678392,-80.90452261306532,79.16988656409214,1
-8.5427135678392,-79.89949748743719,-6.827157830177241,1
-8.5427135678392,-78.89447236180905,75.9370527636009,1
-8.5427135678392,-77.8894472361809,-53.085603706479944,1
-8.5427135678392,-76.88442211055276,53.12584036776895,1
-8.5427135678392,-75.87939698492463,-38.13807273061592,1
-8.5427135678392,-74.87437185929649,-61.80083362054961,1
-8.5427135678392,-73.86934673366835,69.9275569515308,1
-8.5427135678392,-72.8643216080402,22.831663035821002,1
-8.5427135678392,-71.85929648241206,43.9377870625921,1
-8.5427135678392,-70.85427135678393,11.481777269281478,1
-8.5427135678392,-69.84924623115577,-45.912715544111414,1
-8.5427135678392,-68.84422110552764,22.75577097582041,1
-8.5427135678392,-67.8391959798995,34.01498913943446,1
-8.5427135678392,-66.83417085427136,48.11763249258395,1
-8.5427135678392,-65.82914572864323,66.27624656611889,1
-8.5427135678392,-64.82412060301507,-64.58693564192953,1
-8.5427135678392,-63.81909547738694,53.272008823233314,1
-8.5427135678392,-62.8140703517588,62.81690230381663,1
-8.5427135678392,-61.80904522613066,-50.93237565318478,1
-8.5427135678392,-60.80402010050251,36.02650894471097,1
-8.5427135678392,-59.798994974874375,47.914649363436425,1
-8.5427135678392,-58.79396984924624,8.684094688104544,1
-8.5427135678392,-57.788944723618094,-16.351167262965493,1
-8.5427135678392,-56.78391959798995,-57.409218966030025,1
-8.5427135678392,-55.77889447236181,-56.42899529695823,1
-8.5427135678392,-54.773869346733676,10.044348801047136,1
-8.5427135678392,-53.76884422110553,-47.22023620345332,1
-8.5427135678392,-52.76381909547739,-53.223497149907544,1
-8.5427135678392,-51.75879396984925,-24.34968483087474,1
-8.5427135678392,-50.75376884422111,-32.62535071386436,1
-8.5427135678392,-49.74874371859297,-46.82690483485506,1
-8.5427135678392,-48.743718592964825,30.47865074620038,1
-8.5427135678392,-47.73869346733669,21.24532228818519,1
-8.5427135678392,-46.73366834170855,-44.58659161758052,1
-8.5427135678392,-45.72864321608041,32.23234043782852,1
-8.5427135678392,-44.72361809045226,-1.2524347444900181,1
-8.5427135678392,-43.718592964824126,-6.299096981406469,1
-8.5427135678392,-42.71356783919599,21.434543317290657,1
-8.5427135678392,-41.708542713567844,-40.07717725759305,1
-8.5427135678392,-40.7035175879397,26.6286004151594,1
-8.5427135678392,-39.69849246231156,31.778689062852287,1
-8.5427135678392,-38.693467336683426,-37.89907861208232,1
-8.5427135678392,-37.68844221105528,-36.253962782447466,1
-8.5427135678392,-36.68341708542714,-22.753394635887517,1
-8.5427135678392,-35.678391959799,-36.592811638767735,1
-8.5427135678392,-34.673366834170864,-30.572073421910023,1
-8.5427135678392,-33.66834170854273,11.086705229507402,1
-8.5427135678392,-32.663316582914575,24.78049180909526,1
-8.5427135678392,-31.65829145728644,19.63695176039601,1
-8.5427135678392,-30.6532663316583,29.05958918633743,1
-8.5427135678392,-29.64824120603015,12.628246547105274,1
-8.5427135678392,-28.643216080402013,7.302014225421631,1
-8.5427135678392,-27.638190954773876,-28.501608666819866,1
-8.5427135678392,-26.63316582914574,8.61764379900282,1
-8.5427135678392,-25.6281407035176,7.274205654647434,1
-8.5427135678392,-24.62311557788945,-1.5485854644345798,1
-8.5427135678392,-23.618090452261313,1.3845995636355193,1
-8.5427135678392,-22.613065326633176,2.3610812612969925,1
-8.5427135678392,-21.608040201005025,22.357174433471627,1
-8.5427135678392,-20.603015075376888,19.89795134839825,1
-8.5427135678392,-19.59798994974875,-15.722076728704966,1
-8.5427135678392,-18.592964824120614,-13.21316468325962,1
-8.5427135678392,-17.587939698492477,12.953609397845316,1
-8.5427135678392,-16.582914572864325,17.38560259100256,1
-8.5427135678392,-15.577889447236188,-4.442751836028697,1
-8.5427135678392,-14.572864321608051,12.248119674308704,1
-8.5427135678392,-13.5678391959799,-2.6264062193621784,1
-8.5427135678392,-12.562814070351763,7.5610727704336105,1
-8.5427135678392,-11.557788944723626,6.930804769251996,1
-8.5427135678392,-10.552763819095489,12.21052250641944,1
-8.5427135678392,-9.547738693467352,11.801479874802663,1
-8.5427135678392,-8.5427135678392,-11.692723210538709,1
-8.5427135678392,-7.5376884422110635,-3.8926497343035167,1
-8.5427135678392,-6.532663316582926,10.750993316206385,1
-8.5427135678392,-5.527638190954775,2.826049689570386,1
-8.5427135678392,-4.522613065326638,9.334157077472666,1
-8.5427135678392,-3.517587939698501,-8.642798733844545,1
-8.5427135678392,-2.512562814070364,-2.3985437693778056,1
-8.5427135678392,-1.507537688442227,-5.917200673595412,1
-8.5427135678392,-0.5025125628140756,8.058674536201758,1
-8.5427135678392,0.5025125628140614,-4.334030900551522,1
-8.5427135678392,1.5075376884421985,4.726331493607318,1
-8.5427135678392,2.5125628140703498,-8.706920233466155,1
-8.5427135678392,3.517587939698487,2.780805151758615,1
-8.5427135678392,4.522613065326624,-0.1418742242774167,1
-8.5427135678392,5.527638190954761,-2.781924758778823,1
-8.5427135678392,6.532663316582898,1.831452874384702,1
-8.5427135678392,7.537688442211049,-5.546722073947787,1
-8.5427135678392,8.542713567839186,11.852817043965075,1
-8.5427135678392,9.547738693467323,-11.724154036295952,1
-8.5427135678392,10.552763819095475,-3.429021507575232,1
-8.5427135678392,11.557788944723612,12.034485995828696,1
-8.5427135678392,12.562814070351749,-13.049419506894175,1
-8.5427135678392,13.567839195979886,7.547678060808938,1
-8.5427135678392,14.572864321608023,-16.711502533075624,1
-8.5427135678392,15.577889447236174,-15.577698042035443,1
-8.5427135678392,16.58291457286431,-15.307789771748322,1
-8.5427135678392,17.58793969849245,-17.339351817993293,1
-8.5427135678392,18.5929648241206,-17.13114377122967,1
-8.5427135678392,19.597989949748737,10.459285177705521,1
-8.5427135678392,20.603015075376874,15.230870111323703,1
-8.5427135678392,21.60804020100501,-1.952873317730611,1
-8.5427135678392,22.613065326633148,-3.4081023950027785,1
-8.5427135678392,23.6180904522613,23.0589492176059,1
-8.5427135678392,24.623115577889436,-10.39210748414629,1
-8.5427135678392,25.628140703517573,-2.6534674339858784,1
-8.5427135678392,26.633165829145725,-17.155058657877973,1
-8.5427135678392,27.63819095477386,22.490257108827173,1
-8.5427135678392,28.643216080402,-6.098196871731682,1
-8.5427135678392,29.64824120603015,30.607883282058665,1
-8.5427135678392,30.653266331658273,8.024870435153117,1
-8.5427135678392,31.658291457286424,32.78569595149862,1
-8.5427135678392,32.66331658291455,22.99147155637505,1
-8.5427135678392,33.6683417085427,-4.286722091738309,1
-8.5427135678392,34.67336683417085,31.444993457887154,1
-8.5427135678392,35.67839195979897,2.882222870702993,1
-8.5427135678392,36.68341708542712,9.924314980908328,1
-8.5427135678392,37.688442211055275,31.50187739138614,1
-8.5427135678392,38.6934673366834,-21.540972814712823,1
-8.5427135678392,39.69849246231155,-40.28923675785984,1
-8.5427135678392,40.7035175879397,-11.353694372092741,1
-8.5427135678392,41.70854271356782,-24.44833477987186,1
-8.5427135678392,42.713567839195974,12.741903008464337,1
-8.5427135678392,43.7185929648241,43.81653011277341,1
-8.5427135678392,44.72361809045225,17.97331989917999,1
-8.5427135678392,45.7286432160804,-27.190110854362356,1
-8.5427135678392,46.73366834170852,-26.34796010834351,1
-8.5427135678392,47.738693467336674,5.265202767994952,1
-8.5427135678392,48.7437185929648,40.20957424985094,1
-8.5427135678392,49.74874371859295,14.521031407509344,1
-8.5427135678392,50.7537688442211,10.347882432759395,1
-8.5427135678392,51.75879396984922,51.18535629433159,1
-8.5427135678392,52.76381909547737,8.400664511841862,1
-8.5427135678392,53.768844221105525,-41.84453109153546,1
-8.5427135678392,54.77386934673365,55.400364905467406,1
-8.5427135678392,55.7788944723618,56.399841378546775,1
-8.5427135678392,56.78391959798995,-1.7384037060584454,1
-8.5427135678392,57.78894472361807,47.949364242799234,1
-8.5427135678392,58.793969849246224,-20.4547788629203,1
-8.5427135678392,59.79899497487435,33.78199940674772,1
-8.5427135678392,60.8040201005025,27.85239527685461,1
-8.5427135678392,61.80904522613065,-58.48861940228528,1
-8.5427135678392,62.81407035175877,-62.72936872388923,1
-8.5427135678392,63.819095477386924,-48.28179063579926,1
-8.5427135678392,64.82412060301505,55.635183152142595,1
-8.5427135678392,65.8291457286432,-11.13583239840344,1
-8.5427135678392,66.83417085427135,57.169819293957154,1
-8.5427135678392,67.83919597989947,-25.054811325428112,1
-8.5427135678392,68.84422110552762,33.38694579170042,1
-8.5427135678392,69.84924623115577,-25.80988718945622,1
-8.5427135678392,70.8542713567839,54.88266358508739,1
-8.5427135678392,71.85929648241205,63.328200752149975,1
-8.5427135678392,72.8643216080402,35.84317734173526,1
-8.5427135678392,73.86934673366832,25.693480076336797,1
-8.5427135678392,74.87437185929647,36.80312866126477,1
-8.5427135678392,75.8793969849246,75.87000800511433,1
-8.5427135678392,76.88442211055275,-77.3243879623201,1
-8.5427135678392,77.8894472361809,-54.29678030531155,1
-8.5427135678392,78.89447236180902,-36.27664148240144,1
-8.5427135678392,79.89949748743717,69.07303900135666,1
-8.5427135678392,80.9045226130653,34.00151311380937,1
-8.5427135678392,81.90954773869345,-82.21894488005613,1
-8.5427135678392,82.9145728643216,61.49304658753548,1
-8.5427135678392,83.91959798994972,-72.44331317139819,1
-8.5427135678392,84.92462311557787,-67.67235538622138,1
-8.5427135678392,85.92964824120602,-69.8358933625627,1
-8.5427135678392,86.93467336683415,54.273169494389364,1
-8.5427135678392,87.9396984924623,52.40447442078958,1
-8.5427135678392,88.94472361809045,81.10513863120948,1
-8.5427135678392,89.94974874371857,66.32270266711242,1
-8.5427135678392,90.95477386934672,-91.35493150304657,1
-8.5427135678392,91.95979899497485,-87.39995113477117,1
-8.5427135678392,92.964824120603,33.294929494765825,0
-8.5427135678392,93.96984924623115,40.9542670341599,1
-8.5427135678392,94.97487437185927,78.43043448271584,1
-8.5427135678392,95.97989949748742,-56.7819568026448,1
-8.5427135678392,96.98492462311555,-97.33751949712797,1
-8.5427135678392,97.9899497487437,-33.74240165577697,1
-8.5427135678392,98.99497487437185,-24.904001272596556,1
-8.5427135678392,100.0,78.87559377740908,1
-7.5376884422110635,-100.0,90.99520832958528,1
-7.5376884422110635,-98.99497487437186,26.552773939088326,1
-7.5376884422110635,-97.98994974874373,87.01393220290528,1
-7.5376884422110635,-96.98492462311557,-91.8539629978727,1
-7.5376884422110635,-95.97989949748744,35.95198730079843,1
-7.5376884422110635,-94.9748743718593,72.55209739688952,1
-7.5376884422110635,-93.96984924623115,-70.09535876430321,1
-7.5376884422110635,-92.96482412060301,39.90313771124821,1
-7.5376884422110635,-91.95979899497488,72.09552895716114,1
-7.5376884422110635,-90.95477386934674,62.17738978529985,1
-7.5376884422110635,-89.9497487437186,-15.329057702683158,1
-7.5376884422110635,-88.94472361809045,-30.35367810409943,1
-7.5376884422110635,-87.93969849246231,73.01078288669223,1
-7.5376884422110635,-86.93467336683418,-59.70781516408215,1
-7.5376884422110635,-85.92964824120602,-55.55591327729353,1
-7.5376884422110635,-84.92462311557789,-47.41160676932642,1
-7.5376884422110635,-83.91959798994975,-49.57767392298618,1
-7.5376884422110635,-82.91457286432161,3.8299139850243815,1
-7.5376884422110635,-81.90954773869348,-69.03996866774065,1
-7.5376884422110635,-80.90452261306532,-23.280375181597556,1
-7.5376884422110635,-79.89949748743719,64.04708219133738,1
-7.5376884422110635,-78.89447236180905,68.07888960314268,1
-7.5376884422110635,-77.8894472361809,-77.21196275490195,1
-7.5376884422110635,-76.88442211055276,-48.09378842207247,1
-7.5376884422110635,-75.87939698492463,-31.905527765559725,1
-7.5376884422110635,-74.87437185929649,-50.282058782079545,1
-7.5376884422110635,-73.86934673366835,-28.13365448012509,1
-7.5376884422110635,-72.8643216080402,67.84304642680965,1
-7.5376884422110635,-71.85929648241206,64.8714377820475,1
-7.5376884422110635,-70.85427135678393,42.53293235426162,1
-7.5376884422110635,-69.84924623115577,69.41509216566553,1
-7.5376884422110635,-68.84422110552764,50.41956400785001,1
-7.5376884422110635,-67.8391959798995,35.724758498951836,1
-7.5376884422110635,-66.83417085427136,-8.24786510135178,1
-7.5376884422110635,-65.82914572864323,42.06456592739349,1
-7.5376884422110635,-64.82412060301507,62.8271728756966,1
-7.5376884422110635,-63.81909547738694,61.66354164225853,1
-7.5376884422110635,-62.8140703517588,-25.67245797438978,1
-7.5376884422110635,-61.80904522613066,-41.18258730202657,1
-7.5376884422110635,-60.80402010050251,-50.27738447873889,1
-7.5376884422110635,-59.798994974874375,47.011708773479825,1
-7.5376884422110635,-58.79396984924624,24.930471266111283,1
-7.5376884422110635,-57.788944723618094,48.59442290538644,1
-7.5376884422110635,-56.78391959798995,-54.309875944962016,1
-7.5376884422110635,-55.77889447236181,-53.66903808444516,1
-7.5376884422110635,-54.773869346733676,45.22141801424566,1
-7.5376884422110635,-53.76884422110553,23.66339346204281,1
-7.5376884422110635,-52.76381909547739,-35.637142095060966,1
-7.5376884422110635,-51.75879396984925,-1.5618655923006184,1
-7.5376884422110635,-50.75376884422111,-33.77898547726662,1
-7.5376884422110635,-49.74874371859297,-48.39097947127803,1
-7.5376884422110635,-48.743718592964825,49.08119227425963,1
-7.5376884422110635,-47.73869346733669,13.937018877503132,1
-7.5376884422110635,-46.73366834170855,47.28052458633668,1
-7.5376884422110635,-45.72864321608041,-45.90499319206349,1
-7.5376884422110635,-44.72361809045226,31.623872835099547,1
-7.5376884422110635,-43.718592964824126,14.278034369706875,1
-7.5376884422110635,-42.71356783919599,30.45400510454082,1
-7.5376884422110635,-41.708542713567844,-39.9708402747015,1
-7.5376884422110635,-40.7035175879397,21.47969877954193,1
-7.5376884422110635,-39.69849246231156,8.645592333776236,1
-7.5376884422110635,-38.693467336683426,-39.41569147027841,1
-7.5376884422110635,-37.68844221105528,-29.74656770724627,1
-7.5376884422110635,-36.68341708542714,-36.06961103726738,1
-7.5376884422110635,-35.678391959799,24.048633470436116,1
-7.5376884422110635,-34.673366834170864,34.34984673025089,1
-7.5376884422110635,-33.66834170854273,32.508755094045,1
-7.5376884422110635,-32.663316582914575,1.321759135159298,1
-7.5376884422110635,-31.65829145728644,-2.0274530239547426,1
-7.5376884422110635,-30.6532663316583,11.828228135125562,1
-7.5376884422110635,-29.64824120603015,-1.6362295425893265,1
-7.5376884422110635,-28.643216080402013,-0.18921933589637163,1
-7.5376884422110635,-27.638190954773876,28.6380670356076,1
-7.5376884422110635,-26.63316582914574,-25.03627844957604,1
-7.5376884422110635,-25.6281407035176,-17.72260610882549,1
-7.5376884422110635,-24.62311557788945,11.066442150666198,1
-7.5376884422110635,-23.618090452261313,24.008337577920557,1
-7.5376884422110635,-22.613065326633176,-4.430999980198125,1
-7.5376884422110635,-21.608040201005025,13.62187358168321,1
-7.5376884422110635,-20.603015075376888,20.131218844707906,1
-7.5376884422110635,-19.59798994974875,15.7872589786868,1
-7.5376884422110635,-18.592964824120614,-19.967485964072807,1
-7.5376884422110635,-17.587939698492477,-18.121667298350243,1
-7.5376884422110635,-16.582914572864325,13.403562535679042,1
-7.5376884422110635,-15.577889447236188,17.16824965580345,1
-7.5376884422110635,-14.572864321608051,16.00720621059246,1
-7.5376884422110635,-13.5678391959799,-8.14042588112882,1
-7.5376884422110635,-12.562814070351763,14.650308888009189,1
-7.5376884422110635,-11.557788944723626,-7.651351801296967,1
-7.5376884422110635,-10.552763819095489,-6.907452197539714,1
-7.5376884422110635,-9.547738693467352,-12.127127352739532,1
-7.5376884422110635,-8.5427135678392,8.176663034622807,1
-7.5376884422110635,-7.5376884422110635,1.0375259989535914,1
-7.5376884422110635,-6.532663316582926,6.8892484033652455,1
-7.5376884422110635,-5.527638190954775,6.632054805773598,1
-7.5376884422110635,-4.522613065326638,-6.934876933506372,1
-7.5376884422110635,-3.517587939698501,8.315807400181853,1
-7.5376884422110635,-2.512562814070364,7.336512788490159,1
-7.5376884422110635,-1.507537688442227,-1.8394527983635087,1
-7.5376884422110635,-0.5025125628140756,-5.265116353252761,1
-7.5376884422110635,0.5025125628140614,3.040287136270358,1
-7.5376884422110635,1.5075376884421985,7.044375916770175,1
-7.5376884422110635,2.5125628140703498,-7.7333613090864874,1
-7.5376884422110635,3.517587939698487,-8.315807400181848,1
-7.5376884422110635,4.522613065326624,-8.769625885084654,1
-7.5376884422110635,5.527638190954761,-8.963426353976862,1
-7.5376884422110635,6.532663316582898,-9.507916634556572,1
-7.5376884422110635,7.537688442211049,10.531874818391463,1
-7.5376884422110635,8.542713567839186,10.937737009442284,1
-7.5376884422110635,9.547738693467323,12.015476800735637,1
-7.5376884422110635,10.552763819095475,-12.530469483227215,1
-7.5376884422110635,11.557788944723612,-1.6769405875518304,1
-7.5376884422110635,12.562814070351749,-7.573972222548251,1
-7.5376884422110635,13.567839195979886,-9.44894881734197,1
-7.5376884422110635,14.572864321608023,-16.074807776021906,1
-7.5376884422110635,15.577889447236174,-6.227116670186351,1
-7.5376884422110635,16.58291457286431,-11.646158497122636,1
